,Label,Text
175,ham,"Well, i'm gonna finish my bath now. Have a good...fine night."
2573,ham,"The house is on the water with a dock, a boat rolled up with a newscaster who dabbles in jazz flute behind the wheel"
413,ham,"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah... "
1880,spam,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594
3452,ham,Yes we were outside for like 2 hours. And I called my whole family to wake them up cause it started at 1 am
4420,ham,How have your little darlings been so far this week? Need a coffee run tomo?Can't believe it's that time of week already 
3125,ham,My uncles in Atlanta. Wish you guys a great semester.
1510,ham,When u love someone Dont make them to love u as much as u do. But Love them so much that they dont want to be loved by anyone except you... Gud nit.
269,ham,The evo. I just had to download flash. Jealous?
1743,ham,EY! CALM DOWNON THEACUSATIONS.. ITXT U COS IWANA KNOW WOTU R DOIN AT THEW/END... HAVENTCN U IN AGES..RING ME IF UR UP4 NETHING SAT.LOVE J XXX.
4590,ham,Have you not finished work yet or something?
1724,ham,"Hi Jon, Pete here, Ive bin 2 Spain recently & hav sum dinero left, Bill said u or ur rents mayb interested in it, I hav 12,000pes, so around £48, tb, James."
5088,ham,I wont do anything de.
4368,ham,I like dis sweater fr mango but no more my size already so irritating.
2328,spam,"URGENT! Your mobile number *************** WON a £2000 Bonus Caller prize on 10/06/03! This is the 2nd attempt to reach you! Call 09066368753 ASAP! Box 97N7QP, 150ppm"
1634,ham,Yesterday its with me only . Now am going home.
399,ham,"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India."
4606,ham,"I need an 8th but I'm off campus atm, could I pick up in an hour or two?"
624,ham,"sorry, no, have got few things to do. may be in pub later."
4629,spam,Todays Voda numbers ending with 7634 are selected to receive a £350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.
3775,ham,Ok... But bag again..
1449,spam,As a registered optin subscriber ur draw 4 £100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts
346,ham,Gudnite....tc...practice going on
103,ham,As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune
3077,ham,"Mum, hope you are having a great day. Hoping this text meets you well and full of life. Have a great day. Abiola"
1187,ham,"Goodmorning, Today i am late for  &lt;#&gt; min."
296,spam,T-Mobile customer you may now claim your FREE CAMERA PHONE upgrade & a pay & go sim card for your loyalty. Call on 0845 021 3680.Offer ends 28thFeb.T&C's apply
104,ham,"wow. You're right! I didn't mean to do that. I guess once i gave up on boston men and changed my search location to nyc, something changed. Cuz on my signin page it still says boston."
2026,ham,"Yes obviously, but you are the eggs-pert and the potato head Speak soon! "
1636,ham,"You have come into my life and brought the sun ..Shiny down on me, warming my heart. Putting a constant smile on my face ... Making me feel loved and cared for"
1477,ham,I'm watching lotr w my sis dis aft. So u wan 2 meet me 4 dinner at nite a not?
5315,ham,Hahaha..use your brain dear
3549,ham,"Single line with a big meaning::::: ""Miss anything 4 ur ""Best Life"" but, don't miss ur best life for anything... Gud nyt..."
261,ham,Yup
4721,ham,Forgot to tell ü smth.. Can ü like number the sections so that it's clearer..
4297,spam,Please CALL 08712402578 immediately as there is an urgent message waiting for you
1775,ham,"Its ok chikku, and its my 1 of favourite song..:-)"
1751,ham,Got it..mail panren paru..
1508,ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da."
4397,ham,Dear :-/ why you mood off. I cant drive so i brother to drive
3749,ham,"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND"
1264,ham,Ok. No wahala. Just remember that a friend in need ...
2550,ham,Yup but not studying surfing lor. I'm in e lazy mode today.
2440,ham,Rightio. 11.48 it is then. Well arent we all up bright and early this morning.
2555,ham,I'll reach in ard 20 mins ok...
2763,ham,ARR birthday today:) i wish him to get more oscar.
3867,ham,"Theoretically yeah, he could be able to come"
4293,ham,G.W.R
2030,ham,Thanx but my birthday is over already.
3740,ham,Did you stitch his trouser
499,ham,"Kate jackson rec center before 7ish, right?"
2288,ham,Alex knows a guy who sells mids but he's down in south tampa and I don't think I could set it up before like 8
1819,ham,Am i that much dirty fellow?
2728,ham,Whatsup there. Dont u want to sleep
504,ham,Lolnice. I went from a fish to ..water.?
1344,ham,Crazy ar he's married. Ü like gd looking guys not me. My frens like say he's korean leona's fave but i dun thk he is. Aft some thinking mayb most prob i'll go.
1538,ham,All sounds good. Fingers . Makes it difficult to type
4192,ham,"Each Moment in a day,has its own value-Morning brings hope,afternoon brings faith,Evening brings luv,Night brings rest,Wish u find them all today.Good Morning"
5486,ham,Ofcourse I also upload some songs
2739,ham,"I sent you the prices and do you mean the  &lt;#&gt; g,"
684,spam,Hi I'm sue. I am 20 years old and work as a lapdancer. I love sex. Text me live - I'm i my bedroom now. text SUE to 89555. By TextOperator G2 1DA 150ppmsg 18+
2671,ham,Yes. They replied my mail. I'm going to the management office later. Plus will in to bank later also.or on wednesday.
1801,ham,excellent. I spent  &lt;#&gt;  years in the Air Force. Iraq and afghanistan. I am stable and honest. do you like traveling?
667,ham,Carlos'll be here in a minute if you still need to buy
739,ham,Wish i were with you now!
1771,ham,Dont show yourself. How far. Put new pictures up on facebook.
1174,ham,Ü dun need to pick ur gf?
1326,ham,Yeah jay's sort of a fucking retard
2325,ham,Ok lor.
1910,ham,Then u going ikea str aft dat?
4558,ham,I am in hospital da. . I will return home in evening
4607,ham,"Oh... Haha... Den we shld had went today too... Gee, nvm la... Kaiez, i dun mind goin jazz oso... Scared hiphop open cant catch up... "
1692,ham,I don't know but I'm raping dudes at poker
1674,spam,Monthly password for wap. mobsi.com is 391784. Use your wap phone not PC.
505,spam,+123 Congratulations - in this week's competition draw u have won the £1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm
5332,ham,I think steyn surely get one wicket:)
377,ham,You could have seen me..i did't recognise you Face.:)
3544,ham,I'm e person who's doing e sms survey...
1995,ham,Have you been practising your curtsey?
956,ham,Sorry i now then c ur msg... Yar lor so poor thing... But only 4 one night... Tmr u'll have a brand new room 2 sleep in...
2154,ham,I dont have i shall buy one dear
2530,ham,Can you just come in for a sec? There's somebody here I want you to see
2947,ham,make that 3! 4 fucks sake?! x
599,ham,Will do. Was exhausted on train this morning. Too much wine and pie. You sleep well too
3210,ham,Havent mus ask if u can 1st wat. Of meet 4 lunch den u n him meet can already lor. Or u wan 2 go ask da ge 1st then confirm w me asap?
393,ham,Morning only i can ok.
1682,ham,Y lei?
1737,ham,I will come tomorrow di
2239,ham,Think you sent the text to the home phone. That cant display texts. If you still want to send it his number is
5470,ham,I thought slide is enough.
788,spam,Ever thought about living a good life with a perfect partner? Just txt back NAME and AGE to join the mobile community. (100p/SMS)
57,ham,"Sorry, I'll call later in meeting."
1077,ham,Where can download clear movies. Dvd copies.
3201,ham,Just curious because my cuz asked what I was up to
3716,ham,"I am late,so call you tomorrow morning.take care sweet dreams....u and me...ummifying...bye."
2866,ham,He says hi and to get your ass back to south tampa (preferably at a kegger)
632,ham,Thank u!
2302,ham,"&lt;#&gt; , that's all? Guess that's easy enough"
2096,ham,"Probably, want to pick up more?"
1893,spam,CALL 09090900040 & LISTEN TO EXTREME DIRTY LIVE CHAT GOING ON IN THE OFFICE RIGHT NOW TOTAL PRIVACY NO ONE KNOWS YOUR [sic] LISTENING 60P MIN 24/7MP 0870753331018+
2484,ham,Mm have some kanji dont eat anything heavy ok
910,spam,"January Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)"
3495,spam,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000878. PoBox45W2TG150P"
4348,spam,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597
4853,ham,I liked your new house
2540,ham,Hmmm:)how many players selected?
4585,ham,Noooooooo please. Last thing I need is stress. For once in your life be fair.
4263,ham,You'll never believe this but i have actually got off at taunton. Wow
1022,spam,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394514 From Landline DATEBox1282EssexCM61XN 150p/min 18
1826,ham,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!
3353,ham,Call him and say you not coming today ok and tell them not to fool me like this ok
4038,ham,Dont flatter yourself... Tell that man of mine two pints of carlin in ten minutes please.... 
984,ham,LOOK AT THE FUCKIN TIME. WHAT THE FUCK YOU THINK IS UP
1135,ham,U wake up already? Thanx 4 e tau sar piah it's quite nice.
896,ham,"Superb Thought- ""Be grateful that u dont have everything u want. That means u still have an opportunity to be happier tomorrow than u are today."":-)"
5352,ham,Good morning princess! Have a great day!
619,ham,I come n pick ü up... Come out immediately aft ur lesson...
4865,ham,Sorry da..today i wont come to play..i have driving clas..
1534,ham,Horrible bf... I now v hungry...
319,spam,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906
4314,ham,"I wasn't well babe, i have swollen glands at my throat ... What did you end up doing ?"
5008,ham,Oh k. . I will come tomorrow
5208,ham,Hi.what you think about match?
900,spam,"Your free ringtone is waiting to be collected. Simply text the password ""MIX"" to 85069 to verify. Get Usher and Britney. FML, PO Box 5249, MK17 92H. 450Ppw 16"
2221,ham,But really quite funny lor wat... Then u shd haf run shorter distance wat...
3920,ham,I wish! I don't think its gonna snow that much. But it will be more than those flurries we usually get that melt before they hit the ground. Eek! We haven't had snow since &lt;#&gt; before I was even born!
4007,ham,IM FINE BABES AINT BEEN UP 2 MUCH THO! SAW SCARY MOVIE YEST ITS QUITE FUNNY! WANT 2MRW AFTERNOON? AT TOWN OR MALL OR SUMTHIN?xx
2346,ham,"Hi this is yijue, can i meet u at 11 tmr?"
5120,spam,PRIVATE! Your 2003 Account Statement for 078
891,ham,Why do you ask princess?
478,ham,Tension ah?what machi?any problem?
5260,ham,If anyone calls for a treadmill say you'll buy it. Make sure its working. I found an ad on Craigslist selling for $ &lt;#&gt; .
5133,ham,"Hmm... Dunno leh, mayb a bag 4 goigng out dat is not too small. Or jus anything except perfume, smth dat i can keep."
1192,ham,Come to my home for one last time i wont do anything. Trust me.
2227,ham,If you have belive me. Come to my home.
1988,ham,No calls..messages..missed calls
4929,ham,Just hopeing that wasnt too pissed up to remember and has gone off to his sisters or something!
5202,ham,WOT STUDENT DISCOUNT CAN U GET ON BOOKS?
4580,ham,No plans yet. What are you doing ?
2902,spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1
1527,ham,"Wow ... I love you sooo much, you know ? I can barely stand it ! I wonder how your day goes and if you are well, my love ... I think of you and miss you"
2089,spam,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX £1.50
3114,ham,"Wat time liao, where still got."
1259,ham,Honey boo I'm missing u.
3591,ham,I am in escape theatre now. . Going to watch KAVALAN in a few minutes
3568,spam,Collect your VALENTINE'S weekend to PARIS inc Flight & Hotel + £200 Prize guaranteed! Text: PARIS to No: 69101. www.rtf.sphosting.com
